"No.","Time","Source","Destination","Protocol","Length","Info","Data","Data Length","Bytes"
"112","00:47:49.547294","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Advertising Parameters)","","",""
"113","00:47:49.548894","host","controller","HCI_CMD","5","Sent Write Scan Enable","","",""
"114","00:47:49.551370","controller","host","HCI_EVT","7","Rcvd Command Complete (Write Scan Enable)","","",""
"115","00:47:49.552440","host","controller","HCI_CMD","245","Sent Write Extended Inquiry Response","","",""
"116","00:47:49.556130","controller","host","HCI_EVT","7","Rcvd Command Complete (Write Extended Inquiry Response)","","",""
"117","00:47:49.557997","host","controller","HCI_CMD","245","Sent Write Extended Inquiry Response","","",""
"118","00:47:49.560136","controller","host","HCI_EVT","7","Rcvd Command Complete (Write Extended Inquiry Response)","","",""
"119","00:47:49.562246","host","controller","HCI_CMD","245","Sent Write Extended Inquiry Response","","",""
"120","00:47:49.564643","controller","host","HCI_EVT","7","Rcvd Command Complete (Write Extended Inquiry Response)","","",""
"121","00:47:49.565705","host","controller","HCI_CMD","245","Sent Write Extended Inquiry Response","","",""
"122","00:47:49.568552","controller","host","HCI_EVT","7","Rcvd Command Complete (Write Extended Inquiry Response)","","",""
"123","00:47:49.569661","host","controller","HCI_CMD","245","Sent Write Extended Inquiry Response","","",""
"124","00:47:49.571934","controller","host","HCI_EVT","7","Rcvd Command Complete (Write Extended Inquiry Response)","","",""
