"No.","Time","Source","Destination","Protocol","Length","Info","Data","Data Length","Bytes"
"572","02:04:19.391305","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 UID ","","",""
"573","02:04:19.401122","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","7","1","37"
"574","02:04:19.403575","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","9","1","39"
"575","02:04:19.407365","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","A","1","41"
"576","02:04:19.408847","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","0","1","30"
"577","02:04:19.410315","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","HCI_ACL","21","Rcvd  [Reassembled in #578]","","",""
"578","02:04:19.411650","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","9","Rcvd UIH Channel=1 ","76212340200","11","3736323132333430323030"
"579","02:04:19.412940","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","19","Rcvd UIH Channel=1 ","0A0A\\r","5","304130410d"
"580","02:04:19.414463","AmazonTe_ad:f0:92 (Amazon Fire)","WbElectr_00:12:4a (OBDII)","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"581","02:04:19.417176","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"582","02:04:19.444038","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","\\r","1","0d"
"583","02:04:19.475200","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ",">","1","3e"
"584","02:04:19.476866","AmazonTe_ad:f0:92 (Amazon Fire)","WbElectr_00:12:4a (OBDII)","RFCOMM","23","Sent UIH Channel=1 UID ","0322114E\\r","9","30333232313134450d"
"585","02:04:19.481348","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"586","02:04:19.492642","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","7","1","37"
"587","02:04:19.494048","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","9","1","39"
"588","02:04:19.495397","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","16","Rcvd UIH Channel=1 ","A0","2","4130"
"589","02:04:19.496771","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","16","Rcvd UIH Channel=1 ","76","2","3736"
"590","02:04:19.501557","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","21","Rcvd UIH Channel=1 ","2114E00","7","32313134453030"
"591","02:04:19.504017","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","18","Rcvd UIH Channel=1 ","001F","4","30303146"
"592","02:04:19.504853","AmazonTe_ad:f0:92 (Amazon Fire)","WbElectr_00:12:4a (OBDII)","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"593","02:04:19.506219","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","17","Rcvd UIH Channel=1 ","07\\r","3","30370d"
"594","02:04:19.507631","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"595","02:04:19.534086","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","16","Rcvd UIH Channel=1 ","\\r>","2","0d3e"
"596","02:04:19.589053","AmazonTe_ad:f0:92 (Amazon Fire)","WbElectr_00:12:4a (OBDII)","RFCOMM","22","Sent UIH Channel=1 UID ","ATSH79B\\r","8","415453483739420d"
"597","02:04:19.593879","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"598","02:04:19.602728","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","O","1","4f"
"599","02:04:19.603467","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","K","1","4b"
"600","02:04:19.604161","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","\\r","1","0d"
"601","02:04:19.604843","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","16","Rcvd UIH Channel=1 ","\\r>","2","0d3e"
"602","02:04:19.606589","AmazonTe_ad:f0:92 (Amazon Fire)","WbElectr_00:12:4a (OBDII)","RFCOMM","24","Sent UIH Channel=1 UID ","ATFCSH79B\\r","10","4154464353483739420d"
"603","02:04:19.611331","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"604","02:04:19.612736","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 UID ","","",""
"605","02:04:19.618822","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","O","1","4f"
"606","02:04:19.620301","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","K","1","4b"
"607","02:04:19.621592","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","16","Rcvd UIH Channel=1 ","\\r\\r","2","0d0d"
"608","02:04:19.622893","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ",">","1","3e"
"609","02:04:19.624107","AmazonTe_ad:f0:92 (Amazon Fire)","WbElectr_00:12:4a (OBDII)","RFCOMM","21","Sent UIH Channel=1 UID ","022101\\r","7","3032323130310d"
"610","02:04:19.628870","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"611","02:04:19.647795","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","16","Rcvd UIH Channel=1 ","7B","2","3742"
"612","02:04:19.650006","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","16","Rcvd UIH Channel=1 ","B1","2","4231"
"613","02:04:19.650657","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","0","1","30"
"614","02:04:19.652227","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","2","1","32"
"615","02:04:19.653392","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","17","Rcvd UIH Channel=1 ","961","3","393631"
"616","02:04:19.657867","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","21","Rcvd UIH Channel=1 ","0100000","7","30313030303030"
"617","02:04:19.658709","AmazonTe_ad:f0:92 (Amazon Fire)","WbElectr_00:12:4a (OBDII)","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"618","02:04:19.660346","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","17","Rcvd UIH Channel=1 ","589","3","353839"
"619","02:04:19.661638","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","\\r","1","0d"
"620","02:04:19.663111","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","7","1","37"
"621","02:04:19.664719","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","22","Rcvd UIH Channel=1 ","BB210287","8","4242323130323837"
"622","02:04:19.666209","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","HCI_ACL","21","Rcvd  [Reassembled in #623]","","",""
"623","02:04:19.667726","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","9","Rcvd UIH Channel=1 ","00000376FF\\r","11","303030303033373646460d"
"624","02:04:19.669172","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","7","1","37"
"625","02:04:19.670607","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","16","Rcvd UIH Channel=1 ","BB","2","4242"
"626","02:04:19.671845","AmazonTe_ad:f0:92 (Amazon Fire)","WbElectr_00:12:4a (OBDII)","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"627","02:04:19.672891","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"628","02:04:19.674014","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","16","Rcvd UIH Channel=1 ","22","2","3232"
"629","02:04:19.675386","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","F","1","46"
"630","02:04:19.676652","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"631","02:04:19.679028","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","19","Rcvd UIH Channel=1 ","FFFFF","5","4646464646"
"632","02:04:19.680419","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","HCI_ACL","21","Rcvd  [Reassembled in #633]","","",""
"633","02:04:19.681747","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","7","Rcvd UIH Channel=1 ","011E2AF8\\r","9","30313145324146380d"
"634","02:04:19.683590","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","16","Rcvd UIH Channel=1 ","7B","2","3742"
"635","02:04:19.684868","AmazonTe_ad:f0:92 (Amazon Fire)","WbElectr_00:12:4a (OBDII)","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"636","02:04:19.686246","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","HCI_ACL","21","Rcvd  [Reassembled in #637]","","",""
"637","02:04:19.687618","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","11","Rcvd UIH Channel=1 ","B23997C2B6903","13","42323339393743324236393033"
"638","02:04:19.689165","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","19","Rcvd UIH Channel=1 ","9C00\\r","5","394330300d"
"639","02:04:19.690599","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","7","1","37"
"640","02:04:19.692291","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","16","Rcvd UIH Channel=1 ","BB","2","4242"
"641","02:04:19.693480","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","22","Rcvd UIH Channel=1 ","245C1C53","8","3234354331433533"
"642","02:04:19.694452","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","0","1","30"
"643","02:04:19.695407","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","17","Rcvd UIH Channel=1 ","00E","3","303045"
"644","02:04:19.696317","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","19","Rcvd UIH Channel=1 ","3BB4\\r","5","334242340d"
"645","02:04:19.697234","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"646","02:04:19.698292","AmazonTe_ad:f0:92 (Amazon Fire)","WbElectr_00:12:4a (OBDII)","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"647","02:04:19.701575","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"648","02:04:19.702879","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","16","Rcvd UIH Channel=1 ","7B","2","3742"
"649","02:04:19.704355","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","16","Rcvd UIH Channel=1 ","B2","2","4232"
"650","02:04:19.705933","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","HCI_ACL","21","Rcvd  [Reassembled in #651]","","",""
"651","02:04:19.707143","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","14","Rcvd UIH Channel=1 ","500089D08800005\\r","16","3530303038394430383830303030350d"
"652","02:04:19.738921","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","\\r","1","0d"
"653","02:04:19.740372","AmazonTe_ad:f0:92 (Amazon Fire)","WbElectr_00:12:4a (OBDII)","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"654","02:04:19.741882","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ",">","1","3e"
"655","02:04:19.747663","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"656","02:04:19.766948","AmazonTe_ad:f0:92 (Amazon Fire)","WbElectr_00:12:4a (OBDII)","RFCOMM","21","Sent UIH Channel=1 UID ","022104\\r","7","3032323130340d"
"657","02:04:19.771430","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"658","02:04:19.787700","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","7","1","37"
"659","02:04:19.790207","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","B","1","42"
"660","02:04:19.791594","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","B","1","42"
"661","02:04:19.792917","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","16","Rcvd UIH Channel=1 ","10","2","3130"
"662","02:04:19.794289","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","HCI_ACL","21","Rcvd  [Reassembled in #663]","","",""
"663","02:04:19.795433","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","7","Rcvd UIH Channel=1 ","106104023","9","313036313034303233"
"664","02:04:19.797098","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","20","Rcvd UIH Channel=1 ","70F02\\r","6","37304630320d"
"665","02:04:19.798233","AmazonTe_ad:f0:92 (Amazon Fire)","WbElectr_00:12:4a (OBDII)","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"666","02:04:19.800087","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","7","1","37"
"667","02:04:19.801658","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","B","1","42"
"668","02:04:19.802822","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","B","1","42"
"669","02:04:19.804173","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","HCI_ACL","21","Rcvd  [Reassembled in #670]","","",""
"670","02:04:19.806362","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","13","Rcvd UIH Channel=1 ","213C0E02430E024","15","323133433045303234333045303234"
"671","02:04:19.807767","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","16","Rcvd UIH Channel=1 ","8\\r","2","380d"
"672","02:04:19.808892","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"673","02:04:19.812714","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","7","1","37"
"674","02:04:19.814222","AmazonTe_ad:f0:92 (Amazon Fire)","WbElectr_00:12:4a (OBDII)","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"675","02:04:19.815438","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","16","Rcvd UIH Channel=1 ","BB","2","4242"
"676","02:04:19.816734","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","2","1","32"
"677","02:04:19.818075","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","16","Rcvd UIH Channel=1 ","20","2","3230"
"678","02:04:19.819532","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","22","Rcvd UIH Channel=1 ","D0D00FFF","8","4430443030464646"
"679","02:04:19.820939","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","20","Rcvd UIH Channel=1 ","FFFFF\\r","6","46464646460d"
"680","02:04:19.822335","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"681","02:04:19.857801","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","\\r","1","0d"
"682","02:04:19.859564","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ",">","1","3e"
"683","02:04:19.861165","AmazonTe_ad:f0:92 (Amazon Fire)","WbElectr_00:12:4a (OBDII)","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"684","02:04:19.863962","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"685","02:04:19.870427","AmazonTe_ad:f0:92 (Amazon Fire)","WbElectr_00:12:4a (OBDII)","RFCOMM","21","Sent UIH Channel=1 UID ","022106\\r","7","3032323130360d"
"686","02:04:19.877808","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"687","02:04:19.879000","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 UID ","","",""
"688","02:04:19.887585","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","7","1","37"
"689","02:04:19.889061","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","B","1","42"
"690","02:04:19.892064","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","16","Rcvd UIH Channel=1 ","B1","2","4231"
"691","02:04:19.893210","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","0","1","30"
"692","02:04:19.901550","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","HCI_ACL","21","Rcvd  [Reassembled in #693]","","",""
"693","02:04:19.902223","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","8","Rcvd UIH Channel=1 ","1A61060000","10","31413631303630303030"
"694","02:04:19.902953","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","19","Rcvd UIH Channel=1 ","0000\\r","5","303030300d"
"695","02:04:19.904017","AmazonTe_ad:f0:92 (Amazon Fire)","WbElectr_00:12:4a (OBDII)","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"696","02:04:19.904826","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","7","1","37"
"697","02:04:19.906511","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","HCI_ACL","21","Rcvd  [Reassembled in #699]","","",""
"698","02:04:19.910133","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"699","02:04:19.910895","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","8","Rcvd UIH Channel=1 ","BB21000000","10","42423231303030303030"
"700","02:04:19.911626","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","HCI_ACL","21","Rcvd  [Reassembled in #701]","","",""
"701","02:04:19.912905","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","7","Rcvd UIH Channel=1 ","00000000\\r","9","30303030303030300d"
"702","02:04:19.914792","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","7","1","37"
"703","02:04:19.916365","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","B","1","42"
"704","02:04:19.917756","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","16","Rcvd UIH Channel=1 ","B2","2","4232"
"705","02:04:19.919727","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","21","Rcvd UIH Channel=1 ","2000000","7","32303030303030"
"706","02:04:19.921341","AmazonTe_ad:f0:92 (Amazon Fire)","WbElectr_00:12:4a (OBDII)","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"707","02:04:19.922294","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","19","Rcvd UIH Channel=1 ","00000","5","3030303030"
"708","02:04:19.923135","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","18","Rcvd UIH Channel=1 ","000\\r","4","3030300d"
"709","02:04:19.924255","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","7","1","37"
"710","02:04:19.925451","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"711","02:04:19.926751","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","HCI_ACL","21","Rcvd  [Reassembled in #712]","","",""
"712","02:04:19.928352","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","17","Rcvd UIH Channel=1 ","BB23000000000000FF\\r","19","4242323330303030303030303030303046460d"
"713","02:04:19.947774","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","16","Rcvd UIH Channel=1 ","\\r>","2","0d3e"
"714","02:04:19.948615","AmazonTe_ad:f0:92 (Amazon Fire)","WbElectr_00:12:4a (OBDII)","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"715","02:04:19.949486","AmazonTe_ad:f0:92 (Amazon Fire)","WbElectr_00:12:4a (OBDII)","RFCOMM","20","Sent UIH Channel=1 ","022102\\r","7","3032323130320d"
"716","02:04:19.952574","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"717","02:04:19.954076","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"718","02:04:19.967730","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","7","1","37"
"719","02:04:19.969027","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","16","Rcvd UIH Channel=1 ","BB","2","4242"
"720","02:04:19.971344","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","1","1","31"
"721","02:04:19.972765","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","0","1","30"
"722","02:04:19.974654","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","HCI_ACL","21","Rcvd  [Reassembled in #723]","","",""
"723","02:04:19.975776","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","7","Rcvd UIH Channel=1 ","C66102100","9","433636313032313030"
"724","02:04:19.976877","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","19","Rcvd UIH Channel=1 ","61002","5","3631303032"
"725","02:04:19.977943","AmazonTe_ad:f0:92 (Amazon Fire)","WbElectr_00:12:4a (OBDII)","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"726","02:04:19.979156","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","\\r","1","0d"
"727","02:04:19.980281","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","7","1","37"
"728","02:04:19.982699","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"729","02:04:19.983993","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","B","1","42"
"730","02:04:19.985383","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","19","Rcvd UIH Channel=1 ","B2110","5","4232313130"
"731","02:04:19.986818","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","HCI_ACL","21","Rcvd  [Reassembled in #732]","","",""
"732","02:04:19.989277","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","11","Rcvd UIH Channel=1 ","0210030FF40F\\r","13","3032313030333046463430460d"
"733","02:04:19.991940","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","15","Rcvd UIH Channel=1 ","7","1","37"
"734","02:04:19.992936","WbElectr_00:12:4a (OBDII)","AmazonTe_ad:f0:92 (Amazon Fire)","RFCOMM","16","Rcvd UIH Channel=1 ","BB","2","4242"
